"pitchid","pitcherid","yearid","height","initspeed","breakx","breakz","initposx","initposz","extension","spinrate","type"
1668,5,1,72,84.5077488834137,-0.536074592610305,-0.324553877283589,-0.959876248367914,6.07499087434839,6.52934066060231,798.797490970772,7
1669,2,1,80,79.8794000200379,4.24189629498442,-7.17345261051896,-2.21828040607164,5.73352464426501,5.921464522872,2618.78242746484,2
1670,5,1,72,89.9869708110672,-4.03868854076776,7.62180750175251,-1.34725574500874,5.87635377248774,6.35013462943452,1854.62470543708,9
1671,4,1,72,79.7875527268969,3.42470831361907,-3.36745722628895,-2.14555046301515,5.76344570999464,6.2619227878565,2737.33031681232,2
1672,2,1,80,93.0242214937164,-1.60578115042605,6.7861109332082,-2.36720337633237,5.70417123045399,6.13295603445949,2218.56038381965,10
1673,4,1,72,84.8556038996412,-8.76886871942665,3.28622269633521,-2.36866730827583,5.55056637721459,6.32121178725464,1353.6035685029,4
1674,2,1,80,83.6527910548488,5.57657215443027,-1.73167437043799,-1.84584805476266,5.89428392774022,6.18759925492572,2578.19613150622,2
1675,5,1,72,81.8576855734924,-4.63744964542598,4.42855864476627,-1.20542555132334,5.90113980761902,5.91312293071976,1118.25415035898,7
1676,5,1,72,89.8566553471057,-3.71716375453039,8.84237767798947,-1.49527106170607,5.93434134275242,5.99900727506607,1908.1633192257,10
1677,5,1,72,89.3318161689116,-5.92206899765637,7.04708518549385,-1.4241024599362,5.70120029077798,6.091193604423,1765.59208793193,9
1678,5,1,72,84.9789012301137,-0.198887740831984,1.48735102247551,-0.954664379455065,6.03474889947822,6.3412311551067,833.180622023685,7
1679,4,1,72,89.9695545681255,1.47733518937881,2.88147799102716,-2.00259118406676,5.83161609916014,6.22070589343705,2480.35178752433,8
1680,1,1,76,81.4846352282279,-8.24988822359898,1.79977944004073,-2.00363582940131,6.46221115331266,6.28580724264718,1431.11408619632,4
1681,5,1,72,91.3323451945139,-7.64401920748303,9.25364301744043,-1.24418163141722,5.80714558266822,6.26138907042505,1979.50996811844,9
1682,2,1,80,92.96858208941,-1.89385858805382,10.6421526491989,-2.08304590092068,5.90791232500832,6.46037730801726,2324.69745765851,10
1683,4,1,72,93.7593826899323,-6.99778544072393,5.15296137665068,-1.83379381420946,5.96405232087127,6.0125521404694,2352.76141819399,9
1684,5,1,72,84.2215286527434,-4.69990320953029,2.88670711048954,-1.07970892911836,5.84162805945373,6.38798197723909,729.331584183195,7
1685,5,1,72,84.6487193758547,-6.5428286032403,3.19014461099903,-1.36835586999846,5.84975821793361,6.10978522720945,878.316835871605,7
1686,2,1,80,78.1831296290392,7.56632094776404,-7.66581594369994,-2.24277436688236,5.4341778997433,6.10888363967009,2620.92945938982,2
1687,2,1,80,95.5720432373324,0.555115917619773,8.98108127108193,-2.44007144430696,6.03806459963358,6.06937657674603,2238.93485900279,10
1688,2,1,80,80.8527222809922,5.71928666502183,-6.1351248009703,-2.07804804615113,5.90438594714951,6.77620691542571,2516.84502276076,2
1689,2,1,80,79.3015185495263,5.34252802864416,-5.59841801697727,-2.40206813985486,5.83711267233218,5.87349698165334,2419.12218130524,2
1690,5,1,72,84.8151062909916,-0.803266057143125,2.4975150953076,-1.12692354495209,6.08433669093032,6.44691036000963,1295.3861516902,7
1691,2,1,80,81.8158245012625,4.49212854527719,-3.88052455765287,-2.19952579709604,5.97387628004538,6.43208520268685,2536.7625378387,2
1692,5,1,72,90.7648713983573,-4.49748828116847,9.32073586686071,-1.10092165406035,5.96657686911052,6.60199871907585,2064.76792548954,10
1693,5,1,72,89.7191974508381,-8.29829091032635,10.7504683064058,-1.94105515489941,5.80794776836881,6.23223310778982,2050.4922929385,9
1694,5,1,72,89.64141318086,-8.38468461405587,7.38901659714324,-1.50177166204435,5.70408841476095,6.29967106442192,1884.9044241793,9
1695,2,1,80,91.3004360600602,-6.32229152416532,10.4064535168717,-2.03705037303214,5.91801487245046,6.10059110883705,2161.16023598807,10
1696,5,1,72,85.2670720624035,-0.877210688283548,2.00163287294253,-0.755662151104318,6.06729392205319,6.0441937145485,1151.12889687286,7
1697,5,1,72,79.6516973166175,-7.85833947578931,6.98952727270639,-1.31560296175611,5.60683286623888,6.15125785820778,1254.00795196945,4
1698,1,1,76,88.9625696154994,-3.75592683457611,7.76890611611041,-2.11312541484629,6.45067334435485,6.41965234339115,2250.58510383042,10
1699,2,1,80,80.0593682262441,6.07303535034628,-4.55687285249847,-2.11877419140211,6.04645777015377,6.25451001243001,2426.17024169681,2
1700,5,1,72,91.0903928461009,-4.08681053592117,8.29537271773363,-1.26205113521482,6.01977759226061,6.21856568677404,2026.77264699599,9
1701,1,1,76,79.8125690412508,-7.64707919548417,-1.50354891880971,-1.82467521915798,6.40577041797935,6.29371782057161,1453.44407689311,4
1702,2,1,80,93.7106507106716,-10.9143717388438,7.34608729247638,-2.61699420796951,5.51940520239395,6.05074063027634,2310.21435782174,9
1703,5,1,72,86.9528309950308,-3.39327731252615,3.92905949323935,-1.14814543458827,5.98616586868944,6.0724611224848,1009.67759353893,7
1704,1,1,76,87.4208630978599,-7.39814941356628,4.91657377777601,-1.93269446613865,6.3207502289437,6.60069369878974,2231.37204122077,9
1705,5,1,72,89.8203483602788,-7.01479356660809,8.45366777137942,-1.53546016624615,5.67097621394147,6.01671167808273,1949.78631302092,9
1706,2,1,80,91.9927340474434,-1.73363833857654,6.65543261181916,-1.87398724760565,6.06193095937674,6.07691300833292,2237.87467269102,10
1707,4,1,72,88.3220475189029,4.29365910384147,5.18022101266709,-2.02666650692346,5.89583891484115,6.18213567170734,2441.43558854186,8
1708,5,1,72,91.3972744542246,-1.10637347980949,9.44646291890924,-0.920400796309255,6.03955356645,6.09704450425871,2034.50133884402,10
1709,5,1,72,90.1110815144452,-6.31915748111235,5.6547701057494,-1.42281850520118,5.70813948799602,6.44412354125799,1898.66380434102,9
1710,5,1,72,91.1985432773424,-9.79540458162718,6.20793335897315,-1.77853092766248,5.62962531168094,6.48350284320109,2036.86055839603,9
1711,5,1,72,91.0244388750352,-6.56010626890718,11.4020777537368,-1.23283253331139,5.9408919264501,6.23701481927665,1977.21744450095,10
1712,5,1,72,89.645081191936,-8.83365082138502,8.53153859072701,-1.71079980987485,5.86293302436972,6.29831411791165,2043.48108832394,9
1713,5,1,72,84.5516246896792,-4.18068846630752,6.33217516155299,-0.533876505300398,6.12406303045361,5.90656132699938,924.55233878705,7
1714,2,1,80,90.6700876682072,-3.80392763875384,9.13680460124154,-2.54979432757433,5.41555561884729,6.43782770775695,2367.32968417337,10
1715,4,1,72,91.6853322579896,-5.74135153736854,6.47752023177834,-1.78849575317312,5.73823208049001,5.97281222461179,2297.52344289833,9
1716,4,1,72,93.6839190204972,-4.51010739208645,10.4078976297764,-1.8670495000184,5.82508814207842,6.22685959167406,2232.67457490871,10
1717,5,1,72,88.4496541956529,0.594645184993073,6.86291580628335,-1.61642386674844,5.83911103637833,6.29003132347119,2111.92589248532,8
1718,5,1,72,82.4688001978665,-3.69847724198336,5.85184423755839,-1.27827721889718,5.95493646740282,6.08429929400681,1130.92675124676,4
1719,2,1,80,87.4348226693842,-4.28617525288413,1.86267471740227,-2.11679612581419,5.92412836124215,6.13506666765396,1736.65822589141,4
1720,4,1,72,81.8463911778818,2.95306337598243,-3.52296128709677,-1.73349190357107,6.0049568503441,6.20729544747597,2777.43838820264,2
1721,2,1,80,91.6543361910154,-1.38749513566274,8.57842171050053,-2.33291952128147,5.85261385446383,6.17654172016793,2160.19200495973,10
1722,1,1,76,78.3918281043264,7.37760117336741,-8.47976960118142,-1.60297752899401,6.54291265951381,6.11512527792408,3067.63299372605,2
1723,2,1,80,80.8915656005076,5.01575941816499,-4.33277808662159,-1.8615111612207,6.02537444143954,6.19315603783412,2430.77329719008,2
1724,5,1,72,89.2411188821596,-10.1739605419375,6.12099037032163,-1.98518047621675,5.65799561049068,6.31886752806082,1972.78275463802,9
1725,2,1,80,95.6846377040017,-4.53628595714884,8.44825137272237,-2.27061497303524,5.74751334117482,6.10122610513021,2286.55098616794,9
1726,5,1,72,84.2064778135358,-5.21392980996511,3.7347931229673,-1.24602562313085,5.93111445093006,6.182351386511,891.694818723274,7
1727,5,1,72,82.6982403638728,-4.65066642537268,3.27422855236584,-0.980775539672881,5.77830957802314,5.9606930839931,1225.98759183563,4
1728,5,1,72,90.86339298231,-6.86096509558968,8.41361881774924,-1.55094203974586,5.97550031905186,6.41463208923018,2010.80819932474,9
1729,2,1,80,85.0178718288783,-2.88514335714378,3.73948536274126,-2.44720742813801,5.76628582081784,6.25331132662734,1704.80850273853,4
1730,2,1,80,80.5198087844161,5.39138395772397,-7.36621595792197,-2.15185356601198,5.92460140358252,5.9956413492164,2646.85714911587,2
1731,5,1,72,90.9331595845835,-3.02113029593644,9.42351191758752,-1.3650525324106,5.96535874587755,6.40088679309245,2067.19270113966,10
1732,5,1,72,72.2182706856974,4.95199110289407,-7.44569535234257,-1.4073675325339,5.88142735713864,6.09410320778318,2109.9922214138,2
1733,2,1,80,95.5921237954135,1.62667762371523,5.69106119243932,-2.14228359502117,5.88459349249466,6.18874512923286,2233.19084435608,10
1734,4,1,72,92.4704223650956,-10.0340274484265,6.99102139878209,-2.06629874577466,5.75458348716474,6.24516182152957,2277.64126074547,9
1735,5,1,72,88.1260696134301,-8.58578917194805,6.68276127396685,-1.86966465781149,5.79177528367055,6.20197006392412,1902.13298183289,9
1736,2,1,80,79.1302127727153,5.36174021927098,-7.37424948438742,-1.68181153668784,6.17025109320488,6.28275795936442,2596.42144282482,2
1737,2,1,80,89.7842202464464,-5.05327537843583,1.60143054535091,-2.44209198100859,5.86460313898994,6.032338974169,1602.18850566308,4
1738,2,1,80,82.0519626460711,8.43321687910559,-6.3917560393075,-2.33099445479324,5.77420861100658,6.24604659028297,2776.66207786155,2
1739,5,1,72,90.5673567711573,-8.05001313672732,4.80862265008707,-1.37617959021624,5.78771774967926,5.94879151789622,1884.32123946697,9
1740,5,1,72,83.0444154008907,-0.330460883477918,3.23511992568128,-1.37995318144812,5.99822330453538,6.29986247561297,1605.596064537,7
1741,1,1,76,85.8603299434077,-8.26516765261372,3.27990215234149,-2.2856398046921,6.26611800264055,6.34742073129974,2206.80123187876,9
1742,4,1,72,82.1373091121892,1.83754198505604,-2.97723472221297,-1.8559449365335,5.89205332887645,6.00942248146813,2438.63860501234,2
1743,4,1,72,87.3459151263727,2.31641104664278,4.82076169390519,-1.90991706731287,5.76494750678073,6.22582097373769,2513.19145613948,8
1744,5,1,72,90.1018533753946,-9.91061022122034,7.77575753442351,-1.37427678996541,5.60404523742025,6.40774894543753,1755.14217495912,9
1745,5,1,72,84.3889220844309,-1.21719230651663,1.87535760572119,-0.50030386503465,6.11110110738255,5.91775930222561,1542.60011769038,7
1746,4,1,72,92.1230151068169,-6.30390737800113,8.65484731608307,-2.01713377658115,5.73674933409661,6.0049632526812,2359.30783359992,9
1747,5,1,72,89.623112951005,-5.18689273696886,6.39765838109907,-1.62681836428942,5.82260996590895,6.12663310435053,1972.71146108779,9
1748,5,1,72,90.0754855722408,-5.42591838189454,8.90154584973851,-1.65923232910231,5.7282539533008,6.59254680151076,1967.9583332537,9
1749,5,1,72,83.0894051306978,-4.56341323865141,2.87771516577205,-0.908377366898063,5.95548119524638,6.15308274417236,1233.1478675595,7
1750,1,1,76,86.1807278195421,-9.9511352174961,4.60275532830531,-1.87302975375297,6.53215269230088,6.41850638264061,2228.94021763264,9
1751,5,1,72,89.5808144909938,-10.0938276329414,4.71911147889318,-1.76881437390629,5.57649064359172,6.06268312248676,1950.03282573156,9
1752,2,1,80,94.8804882894697,0.666311991978731,8.2226889567602,-2.37509869977753,5.74999416583909,5.98700058239791,2293.7536395424,10
1753,5,1,72,82.3528371167757,-3.03369053796583,3.94509379433795,-1.19626577830311,5.95774296371134,6.19638975773486,928.474195611926,7
1754,2,1,80,92.2530945289199,-5.1787650155701,8.19917165618759,-1.82108522201715,6.04430247021876,6.31943885328546,2114.47282877801,9
1755,4,1,72,87.6887720731138,2.23735781788822,1.10867767957822,-1.72823232613372,5.75772958352826,6.01503455059311,2480.10614306089,8
1756,2,1,80,92.7903793620123,-0.434599724002614,8.83088675636051,-2.28033444090848,5.8347901578626,6.38852470295027,2353.34411984418,10
1757,2,1,80,95.4962382315113,-2.90784280756945,8.12729896431986,-1.99830673026127,5.89854466200328,6.32436569754555,2352.4499792992,10
1758,5,1,72,83.7943679709235,-2.3910077983861,3.68168010928657,-1.17968668846079,6.00639961440691,6.42915324217023,761.39008620838,7
1759,5,1,72,88.9581769383067,-2.65158522928269,5.55124947455021,-1.30918461143911,5.71094219785438,6.29492755924307,2055.51938184359,8
1760,2,1,80,91.530769931967,-2.98550050326742,4.80575733076825,-2.19707585067642,5.88175065024582,6.31219751068733,2244.62191361672,10
1761,1,1,76,86.1597691116237,-9.29230423151274,3.88350311665036,-1.72951009438696,6.51918215902032,6.3248878941891,2126.08634546813,9
1762,2,1,80,93.7164896746599,-7.11233967141768,8.0545529433877,-2.22609767753615,5.78123983050639,5.98078218716409,2157.1134412548,9
1763,5,1,72,83.0931045335096,-6.6310958942041,4.51159343563311,-1.07146273261976,5.91847080527731,6.45425544534217,991.307016569305,4
1764,2,1,80,79.9675305594759,7.04091732176156,-5.56188768450251,-2.63000342523727,5.63548588477384,6.08778392497668,2600.09892494027,2
1765,2,1,80,92.2255280652544,-3.41497024434934,13.4455904651973,-2.80092441629359,5.56232721698277,6.09292995410187,2389.39844148396,10
1766,4,1,72,93.4698181939973,-8.55256683617835,9.59171930000235,-2.19368986455256,5.83770474512077,6.40177167875311,2391.19141582365,10
1767,4,1,72,92.0725314634495,-3.27408726525179,9.48981885586231,-2.05285783227815,6.02100808709778,6.33852542270387,2452.69134573941,10
1768,5,1,72,85.1470883169607,-4.14587384310831,5.27908664303309,-1.11484633480441,5.97837760269283,6.71984436855607,1219.91794874817,7
1769,2,1,80,76.4527542916675,7.0819688842083,-7.39272311843239,-2.26223819142968,5.78733132390926,6.31174394407212,2567.78142076411,2
1770,5,1,72,87.8538195584787,-8.95358884570111,9.71318377223086,-1.64032608077488,5.89350279918458,6.1198779936994,1952.6091158313,9
1771,5,1,72,90.4647115787269,-4.05936572981347,9.11787867613773,-1.30055634955243,5.90615143982268,6.34995522161703,1899.25531203794,10
1772,2,1,80,95.3274513934195,-1.36617863027008,8.27628472626169,-1.9974634934908,6.01375617048012,6.57094441702888,2204.71452652211,10
1773,5,1,72,89.9750557578326,-6.65233385494049,6.16673604865935,-1.35859002712454,5.74360337714242,5.990220422481,1913.33722227924,9
1774,2,1,80,95.8336160700348,-6.56165943702478,9.84864705749867,-2.09356315693774,5.96954479349874,6.05481986111033,2267.31422945911,9
1775,4,1,72,92.107653034664,-5.39676759919938,10.6423697670953,-2.07554974614467,5.85904605555414,6.28127071757148,2304.13704422616,10
1776,5,1,72,91.1126518646995,-4.01120408684782,11.3876810124265,-1.25761779150064,5.86190592571505,6.57587025793445,1913.09120092639,10
1777,5,1,72,90.5342691235238,-2.587814993404,8.02478221357437,-1.30498632568599,5.97865229650564,6.43362766662938,1973.29548357938,9
1778,4,1,72,93.1736804329607,-6.37536193406156,9.67042226038226,-1.80836345294198,6.06771146607254,6.16938114645535,2375.97145258909,10
1779,4,1,72,93.482578108774,-5.22537454005685,9.03162825108212,-2.1305539760446,5.97774535650035,6.2237465326185,2319.21881403789,10
1780,2,1,80,76.7708597120266,7.69642359263178,-12.1764812378423,-1.74462232476669,5.85202332797086,6.01610555516081,2705.47863608445,2
1781,5,1,72,90.4200199715071,-1.70126988640257,8.25738832281883,-0.665382267765225,5.92632169569098,6.17163091066937,2051.32267218247,10
1782,4,1,72,87.7378554986852,1.54498306907122,5.68683184549074,-2.12967616936988,5.89917381599951,6.11592889261082,2526.48399565763,8
1783,1,1,76,88.6196529447167,-8.85537317689476,3.98581125081182,-2.49862948163564,6.00420567823088,6.15421416673611,2271.54719805253,9
1784,5,1,72,80.8437144924095,-8.63992576834929,4.82928334872592,-1.14011021746877,5.70403246297033,6.18801230627223,1328.27808415554,4
1785,4,1,72,89.1699909314052,1.77664965397572,4.63737939215736,-2.28662543349032,5.81747478395298,6.00891568954286,2595.86260962957,8
1786,1,1,76,79.5164813077571,-7.50615626098288,2.1390668064719,-1.97413259832228,6.54815025022067,6.21759010934011,1673.6871441471,4
1787,4,1,72,94.6274668629275,-4.61912480051954,9.93572758687474,-2.0799938764173,5.74633399240104,6.29361861840311,2500.1724497134,10
1788,2,1,80,81.505942185541,3.3678928583502,-6.87324074562276,-1.79446051653178,5.93822702176355,6.09676368876355,2305.25900316085,2
1789,5,1,72,90.2257507573356,-4.88769929955365,9.65616415083372,-1.68903181576259,5.88560508184533,5.79018438238528,2007.51332073382,10
1790,2,1,80,92.9490069565388,-8.65202431292453,8.44164699166202,-2.14402757551243,5.91553329946177,6.36524519857814,2115.45952309815,9
1791,5,1,72,91.0873504270618,-3.35281108807931,8.43035798645701,-1.33514581486061,5.85069806167763,6.20562166112105,1799.09108111558,10
1792,5,1,72,90.5527001741278,-9.3242260800659,5.79107736570466,-1.55396803310041,5.59742443876956,6.1723148962599,1789.45897003387,9
1793,5,1,72,83.4545767659189,-5.53859339765038,2.85572576333605,-1.25155205943986,5.96556423643528,6.11286666908213,1425.94163707343,7
1794,2,1,80,92.2924047884206,0.130859463468323,7.36237088599458,-2.72766458521969,5.65036349663681,6.34213075748267,2258.45192272912,10
1795,2,1,80,96.2297731049038,-0.824362714733947,9.86699180537049,-2.40476568698457,5.97891144873426,6.32400791938745,2001.11315538051,10
1796,4,1,72,92.9361938223515,-3.57928205885518,9.8858337294839,-2.0985305519573,5.82382630946986,6.31784774782656,2315.69647119802,10
1797,4,1,72,92.8009944345941,-5.93243414878083,10.9454299138844,-1.92909180847685,5.88459044864409,6.39544005201744,2307.37842127803,10
1798,5,1,72,84.9869969622007,-5.43452419078404,1.48625981679725,-1.14703066370427,5.83958430068598,6.14258486597044,525.693478388428,7
1799,2,1,80,93.2851228456001,-2.84857186921881,7.98526926233033,-2.52016243361476,5.72029870615439,6.318416002863,2360.44915350509,10
1800,4,1,72,89.094311220481,0.481438453725294,8.01643614668702,-2.01763356037975,5.98200377464078,5.7055725201929,2442.92991917732,8
1801,4,1,72,89.5004734167504,-0.196994326965306,6.70803827293631,-1.80289134387262,5.89664829046807,6.18800560749492,2354.39503716092,8
1802,4,1,72,93.4563627942215,-3.35932585763184,9.30776397978825,-1.87015943038494,5.90315741563403,5.78987940703152,2187.27241505813,10
1803,5,1,72,82.1852050545365,-5.04322435392241,3.09298271332696,-1.26297397948693,5.93822936929351,6.47023411516841,1075.97249057687,7
1804,5,1,72,90.7283372148445,-9.6595101606071,6.38133652791172,-1.69359255249115,5.6179294560556,6.24204303083756,1906.28275245678,9
1805,5,1,72,84.9534996227327,-2.43782230363883,2.53884298228257,-1.01866731434241,6.01802399290306,6.00571399130951,1006.23091149726,7
1806,4,1,72,92.8450879712532,-2.05027366590496,7.40096092063322,-1.7493961187097,5.81841887035427,6.0864165000227,2271.1030214679,10
1807,5,1,72,90.0843442333413,-2.41231531620281,10.1874300592266,-0.918554527581863,5.97539603900226,6.17806624815605,1932.58099838402,10
1808,4,1,72,79.4213434396501,4.10198054820162,-4.45161706195709,-1.86741470494599,5.76350170679922,6.06517190610515,2663.15387477239,2
1809,2,1,80,96.2699679212866,-0.981386987764051,8.09568562554397,-2.10494499022126,5.81648639319141,6.3028015721576,2207.00952461389,10
1810,5,1,72,83.0624477830134,-0.952282345277409,4.0738061935674,-1.33214019177421,6.14652096351062,6.15288314418634,848.49543476648,7
1811,5,1,72,91.0556476246417,-2.77629635663256,11.0595036800757,-1.43324718616699,6.05085732185601,5.86438158202116,1985.95638093431,10
1812,5,1,72,92.5522743466611,-4.27499116732954,8.20774376608486,-1.51925924088848,6.00469143044598,5.95319798481421,1999.1909428424,10
1813,4,1,72,89.1560824341567,2.41001403418323,5.23099604048837,-1.59164853657853,5.89142583729728,6.3621274668767,2501.7150911649,8
1814,4,1,72,86.9582918886079,2.58734597417217,4.74081426554315,-1.90125840030429,5.84899399368565,6.52657268941691,2435.77806201535,8
1815,4,1,72,92.2426747230285,-7.80775309160658,3.97188148722901,-1.87403189930109,5.92587143868341,5.99104894804189,2159.54105229791,9
1816,4,1,72,92.4582703333685,-6.32937128306,8.77808229416901,-1.92008321465505,6.0496076942671,6.15255192235505,2312.08374781783,10
1817,5,1,72,91.4244895086399,-5.10733862723762,5.31397783882616,-1.21031542609517,5.9447683190395,6.17799041780663,1874.05364142867,9
1818,5,1,72,84.6452909810058,-0.822988463892329,-0.879131346331294,-1.03824410012562,6.03899467167269,6.17729827873111,1304.439843057,7
1819,5,1,72,92.0007380416516,-3.51600499468289,10.2966755189759,-0.995165681722675,5.99280382172309,5.94894747306561,1998.80735101472,10
1820,5,1,72,72.9744719544279,2.63816412523052,-10.6326517756854,-1.01275850030386,5.96493752908854,6.0974023972605,2287.89791396882,2
1821,4,1,72,92.6103631209103,-3.95445889890534,7.46738609641308,-1.89905874648075,5.85588961160818,6.23606712959464,2346.89409656256,10
1822,5,1,72,90.0643449662449,-8.89637165631197,4.79806855368664,-1.97720778411867,5.53285443340993,6.33926353542548,1814.61483936439,9
1823,5,1,72,80.6592649481505,-7.3709307719949,4.56369932296646,-1.09771708034348,5.69972760603963,6.13986970323321,1152.19342751276,4
1824,5,1,72,85.1514113709213,-2.50166332332294,2.71981183576332,-0.534024781151329,6.1315348444127,6.26189823036261,1056.88892973309,7
1825,4,1,72,93.7939336971254,-2.61326811879285,7.48038220201008,-1.77989254237005,5.77119147237951,6.12914171954577,2311.64037999056,10
1826,2,1,80,78.923988254643,6.21879211062674,-10.0410804736322,-2.63822230272193,5.74090839351149,6.12696975757047,2720.00242219907,2
1827,5,1,72,82.2194222673204,-1.40734704212709,6.35833322646983,-1.55087576311956,6.08825302211549,6.2638292880019,1121.47096023706,4
1828,4,1,72,91.68096197694,-7.38990263798981,12.6097776110625,-2.14496568821366,5.96824203143228,5.90119183528109,2476.82045951277,10
1829,5,1,72,84.1226682543436,-2.71458765012737,3.8909806015326,-1.4054278001871,6.0166729978268,6.50422288272011,1950.17344343436,7
1830,4,1,72,86.8333610424598,-7.11948462442458,4.19671567065837,-2.15362182227457,5.74362195367128,5.99526210825051,1406.33759190647,4
1831,5,1,72,90.1067035641022,-7.97764981726051,8.64896099500153,-1.2492651685627,5.94497602878149,5.96131361852404,1886.8523673305,9
1832,4,1,72,79.4024723609978,4.85066633173842,2.17993688279445,-2.05013557595621,5.87326607559413,6.28516827787297,2562.12294572603,2
1833,4,1,72,92.3861077350226,-9.05463094809301,6.54807068682463,-2.19684363339123,5.71558527051703,6.28129108820026,2294.43211448271,9
1834,5,1,72,80.991192868714,3.72417819085043,-1.56913497183132,-1.71986675433457,5.61913042568878,6.51709805070065,2253.36375405634,3
1835,5,1,72,71.3148568995724,1.9279979550996,-8.65527318809076,-1.46244977208159,5.72993384971856,5.9085690744541,2251.69342766356,2
1836,5,1,72,90.3000378092506,-4.83509620735587,11.9046943861872,-1.18442711818828,5.9835993760699,6.20770686796298,1873.9190266659,10
1837,5,1,72,90.1275465788608,-7.32187748634355,5.93280196385009,-1.40729046481817,5.8368614137185,6.18754178006999,1875.22193850732,9
1838,5,1,72,88.5888543919505,-4.13665822948757,9.7698752219592,-1.21456472131028,5.84367930667245,6.1554079069991,1963.96071356705,10
1839,5,1,72,73.3279593025514,1.95895206636406,-8.10954415744339,-0.926177002422532,5.94056861725099,6.05550853757488,2129.12413450992,2
1840,5,1,72,88.9840622817128,-8.12361395151274,4.75887627800788,-1.83867136857746,5.63187045594125,6.13994067730583,1820.12560752541,9
1841,5,1,72,71.7461299348166,6.43892782759065,-7.47416800837024,-1.59126050283299,5.75660439472791,6.26006296239268,2196.35420298814,2
1842,5,1,72,89.4280153179258,-2.12922208646659,9.33095158377591,-1.42851801423776,5.84175003661018,5.98164415239366,1872.6368429317,10
1843,5,1,72,91.493464130783,-8.99942284180118,8.37758428323331,-1.28474355007631,5.63062389398855,6.41901269735142,2107.75914159513,9
1844,4,1,72,93.6187884745683,-0.763614665823677,9.0853541594076,-2.00344360760577,5.89812879769682,5.98071986056378,2370.65136887295,10
1845,5,1,72,90.8316527311751,-4.83227680403062,8.3727025675098,-1.13757098309439,6.00573582425182,6.18034551533162,1909.31065963946,10
1846,1,1,76,87.67465566734,-9.95948671595494,3.65039557744987,-1.69206346973928,6.3413449848468,6.14552135611943,2152.18185684684,9
1847,5,1,72,89.9882835606873,-9.8169651818892,6.55644921232396,-1.87774217688718,5.7668906337915,6.58343168446483,2010.06678288252,9
1848,2,1,80,93.6696200956895,-6.67182368623166,6.78439998760899,-1.71651935088137,5.6964024466009,6.31730255310043,2339.6839526535,9
1849,4,1,72,88.0814079099325,4.70857951551717,4.77795477503196,-2.23482356687538,5.8823453332291,6.03714831354264,2537.48959876879,8
1850,2,1,80,94.5579669460458,-6.90082417247794,10.0322602677861,-2.60917317223809,5.88439877902039,6.30547044325998,2415.8766333865,9
1851,1,1,76,82.455303795419,-6.34288997640484,0.94616524765009,-1.51106089780628,6.62892245420845,5.97335007749234,1218.85984393208,4
1852,2,1,80,91.853494456573,-2.92273197286912,9.21893714458339,-2.7086559051641,5.48311803083224,6.00935011950545,2150.39816369357,10
1853,2,1,80,96.3260175355846,-1.13906572568942,9.27918082291429,-2.09447125292648,6.14960946562834,6.55874159010103,2239.43102245495,10
1854,5,1,72,90.2844295076631,-1.93503741910784,9.35507826267074,-1.38355929663664,6.03373851654069,5.99866829666086,1847.98146141344,10
1855,5,1,72,84.8841564795551,-5.01404650333637,4.46813763392901,-0.91745260731141,5.96970373359836,6.2181470780533,704.70718825379,7
1856,2,1,80,79.6551549655598,4.02726733527571,-6.72548307037865,-2.17817657667624,5.89116117698139,5.87865841623447,2594.48024939966,2
1857,5,1,72,89.9169546707494,-3.00433630444323,9.84619102508765,-1.47935336142841,5.893351557117,6.17720727058607,1960.80560496422,10
1858,2,1,80,94.3581407495355,-4.95724313850121,6.91965639706931,-2.7032084894477,5.65213694848586,6.28436099655553,2375.68602598602,9
1859,4,1,72,86.9252964252448,-7.16797327372483,7.75219092995013,-1.98610606911127,5.79212430942972,6.1665554358483,1606.41467412977,4
1860,5,1,72,90.984887524482,-5.77841787028716,7.34740163844498,-1.53428535561009,5.8546306874801,6.2467152719963,1859.9226615162,9
1861,5,1,72,85.4319408861814,-3.60959344676051,7.8626693048358,-1.82003545661161,5.72663697742982,5.86271626889605,1367.6475163224,3
1862,4,1,72,81.146097862231,4.93828902095589,-3.93692593203427,-1.99092171764804,5.81056533526413,6.18923920363073,2582.52793186684,2
1863,5,1,72,84.1522746864088,-4.28454726498746,5.53953508347061,-0.988192794310278,5.90318846926756,6.40041155945514,511.379619176274,7
1864,2,1,80,74.4713764251201,6.58242379156571,-12.4072261456689,-2.28765802910018,5.60486256498322,6.48991940763609,2645.13218138248,2
1865,5,1,72,90.3539518392707,-6.37640690328438,5.41268573654417,-2.12759521945212,5.63036749662661,5.88593750475924,1965.17626578947,9
1866,4,1,72,92.2450080621207,-3.19212641299842,11.5753979508815,-2.23018132102649,5.6776597893008,6.2120068198044,2428.61599197673,10
1867,5,1,72,90.7491827372472,-4.97251500120669,9.98839778449118,-1.17344863913715,6.03539067353973,6.0473470326892,1996.18010894575,10
1868,5,1,72,83.2852735822082,-6.03438269249637,2.29733512577975,-1.30506977783281,5.88432243218102,6.1829302394007,1215.33103908503,7
1869,5,1,72,90.3529254184884,-2.58315984844459,10.671795353049,-1.47702237566638,6.0857716078738,6.32068720546115,2057.42763276046,10
1870,2,1,80,93.7775985017592,-2.06098694167217,9.58361950182246,-2.58446016314166,5.66941785160019,6.33169077931215,2154.42386069763,10
