"pitchid","pitcherid","yearid","height","initspeed","breakx","breakz","initposx","initposz","extension","spinrate"
12545,6,3,73,91.1272664722636,1.90386158535403,10.4992979495766,2.23491219631852,5.90752778935804,6.08839912483672,2038.86131201759
12546,2,3,80,70.5623992849615,5.55771324653737,-9.5479316567181,-2.6205487202543,5.65248645139901,6.26187218760683,2354.20817293678
12547,6,3,73,90.1030879773554,6.89483508585475,6.28825693010493,2.28689345382665,5.95775082713075,6.18156597121685,1990.36004332384
12548,6,3,73,93.4292486892147,11.3278763887496,7.95161669629253,2.04177690372291,6.00768696651987,5.98019171978436,2024.4884545612
12549,3,3,77,86.1072296089608,9.09635919612474,3.67714259944244,4.28010526444883,6.40018611443886,6.05031809335145,2012.33809142799
12550,2,3,80,89.2400425583397,-5.41362138311117,6.93104033552057,-2.49152125987436,5.70285903253348,5.99159294517105,2244.08787374169
12551,2,3,80,87.4023583954859,-7.08229982535952,8.33239981816652,-2.5230715416587,5.69007487110213,6.43775218311079,2295.92795009961
12552,4,3,72,88.8300672160179,0.220829501699207,2.68055537720412,-1.85506649402383,5.71844871444587,6.0236108318181,2477.98053197355
12553,2,3,80,89.5257412875816,-2.60115403382663,7.87283213471962,-2.36720382117669,5.72906700260795,6.27198096961237,2179.48400186253
12554,3,3,77,88.4320836772711,4.59348218779268,12.9779078647132,3.61636411736833,6.5346663392501,6.62849153778613,2310.42445317474
12555,2,3,80,87.8318161661934,-2.90355520063145,6.45191524019124,-2.58429829356548,5.53685116026014,6.14322469998105,2381.51085969304
12556,2,3,80,70.0871311713252,7.66324339222874,-9.057320301568,-2.24008386258971,5.85847940437153,6.22445869346197,2591.94262818925
12557,2,3,80,87.5252727131076,-2.98318256451943,9.37506664660795,-2.22850239592864,5.8016677359385,5.96390558775804,2205.44211065884
12558,4,3,72,91.3775154430512,-9.99646798517239,6.02616921172945,-2.10278563824696,5.78518235962605,5.95688355687917,2269.5730224867
12559,2,3,80,86.1632600959608,-0.995509518232055,9.90285393823252,-2.24582623989053,5.69680904790848,6.55250585500025,2206.45230554009
12560,6,3,73,93.4152016564764,8.65466874953961,6.9332811765109,2.0944824135066,6.03960443945581,6.35432294341692,2064.46458101637
12561,2,3,80,86.4837397668807,-8.21560913212286,7.39252529245613,-2.79379061988044,5.470113469305,6.18749275705577,2329.26050609551
12562,6,3,73,91.6825453139837,4.24524039367523,10.0904382052229,2.2936248888047,6.00827301810713,6.36662209742536,2135.93371179844
12563,2,3,80,81.5176063276436,-7.02336218285229,1.52226354812164,-2.57512887271413,5.65884950323521,6.28516668085206,1875.93549891792
12564,4,3,72,93.2972617064784,-8.26922321218194,9.90838639379147,-2.29028135109335,5.756498582867,5.93658426292747,2357.38615265186
12565,4,3,72,93.9248897181777,-10.4318482465155,10.2887645304357,-2.46407927194213,6.01174484470211,6.27452571351383,2400.40837133342
12566,4,3,72,92.6133607486924,-4.65875839764117,7.47238681996292,-1.88193898827311,5.90343616383096,5.83263460069835,2286.39957084996
12567,2,3,80,86.8045548344247,-10.4049432214543,6.66149174434917,-1.96932209973816,5.56238823998098,5.98577848664609,2196.47791136816
12568,1,3,76,75.3395816220437,3.75848874221816,-5.22166882155579,-1.61801214092956,6.45006127888753,6.2560709917249,2793.22281986332
12569,1,3,76,74.031391031582,7.24489011847952,-5.0045804369727,-1.72311095323491,6.34827291994806,6.23327355134672,2965.7527702116
12570,1,3,76,90.0235767470107,-8.75586300069524,2.68228988341073,-2.2182587689665,6.25069325462754,6.04885932745983,2392.77162018601
12571,1,3,76,80.0522492206219,-5.67718073598521,0.496048738011748,-1.35763162046651,6.5953645433517,5.99651671249365,1445.32853002499
12572,5,3,72,79.8617028714484,-8.23997341993938,5.62983248176677,-1.51586355040089,5.55359073614956,6.16289750286628,1308.94956295789
12573,1,3,76,88.6490769798927,-6.22984780489313,1.15105504833294,-2.67549484944398,5.70703549744823,6.22516733375757,2308.50136711844
12574,1,3,76,87.3571471036243,-7.8252092745737,8.18964364213863,-1.42203675560575,6.87292326168676,6.28914811819494,2141.89232199234
12575,1,3,76,88.5111676507464,-9.17603619451004,3.48202379442514,-1.65104309068252,6.34213386898824,6.05543514884518,2233.40767572743
12576,1,3,76,87.182796721684,-10.0129244891176,5.76252243299692,-1.88450042777914,6.54374399970337,5.99235469377334,2193.09883738324
12577,4,3,72,93.0970631411604,-6.02618722859199,10.3979206354126,-1.96615148592078,6.07356310084423,6.01778673540424,2419.56804032985
12578,2,3,80,71.1829283738521,5.09624405792909,-7.95701623039598,-2.2207487198054,5.74415818859214,5.9911437632348,2258.65096371325
12579,3,3,77,82.204873414723,0.566893145460352,3.40985702775914,3.72688704879745,6.63286595032219,6.07947885551954,2114.47616999005
12580,1,3,76,86.1839795808491,-8.12752306156229,2.2872567010965,-2.41963236028681,5.93390531177519,6.02815131008486,2268.50107014526
12581,3,3,77,87.4225444446963,3.01186897018098,11.4024020663637,3.98635029384103,6.70201162288693,6.21983860896482,2174.68447728396
12582,6,3,73,91.5763075506603,7.23579902632733,9.77292043708234,2.10258686459277,5.96535740219,5.8993875015234,1981.2329584061
12583,3,3,77,84.7781014941977,8.19904424602422,9.15633637417735,4.00279553400474,6.4981321747164,6.34167095752673,1861.07678567772
12584,2,3,80,86.5301741256013,-4.31335921456176,8.05378081205021,-2.24417059602846,5.66896803522312,6.39344452468581,2210.15857749473
12585,1,3,76,85.398235424286,-8.17878239696008,1.6012361737951,-2.10090871408898,6.21748111704536,5.77248083919802,2061.0708472042
12586,2,3,80,88.7381278986822,-4.18755940775598,6.74839043132369,-2.14304807580397,5.70959452874954,6.2573351448994,2239.39255022579
12587,4,3,72,91.9638611421629,-3.53399643732775,10.3970067298099,-2.16119973687759,5.98198221867438,6.24744301654968,2346.50514172747
12588,4,3,72,81.4559209692747,3.18079654235865,-4.01154547317658,-1.66226769891291,5.85680029387307,6.57313248218278,2504.41950477617
12589,4,3,72,78.3542875073705,6.49582253075652,-3.04746746828571,-1.98550489287617,5.75872993741153,6.33930934380922,2498.44348003645
12590,1,3,76,82.32718872869,-1.48160926804908,0.766700844197631,-1.80030532204398,6.57898467642849,6.23066522846266,2090.91456672883
12591,5,3,72,82.5454630047963,-7.06366035479323,3.37873113408887,-1.35199540558147,5.64638877887724,5.91094478488724,1298.25943398194
12592,5,3,72,73.3110558491459,3.73660234330042,-9.22694881624802,-1.08110611701739,5.89590827083889,6.01566595599875,2260.97484928981
12593,2,3,80,74.3314574419442,6.27624566358733,0.446121645171396,-2.41814575817581,5.9980090669626,6.00773941185285,2403.13477628845
12594,2,3,80,89.496948911598,-6.10612145290535,11.7392576181313,-2.55296192376481,5.87221166037099,5.89789609867989,2377.32462347087
12595,2,3,80,88.0193563447569,-0.00594622439556036,11.6014412599542,-2.28177330204087,5.96549475730239,6.5899555042852,2315.07596035545
12596,1,3,76,78.9629260119051,-3.35560970016086,-2.05251404993325,-1.68129353130178,6.28383024991167,6.14004791872452,1538.72624691651
12597,4,3,72,84.9382152784282,-9.06705445618536,4.04591203007168,-2.39000789794196,5.727785020804,6.28989689567514,1229.54882706433
12598,2,3,80,74.9973043077595,1.96795852581755,-5.97389232319967,-2.24154861185008,6.05988384173359,5.63158179296326,2735.47899232307
12599,4,3,72,93.6629062496107,-5.23388792701839,8.36041944943891,-1.97788725262098,5.87700021813371,6.16810132590656,2352.29148726333
12600,6,3,73,91.5746236707671,5.04161383867217,10.2618769891186,2.16678650949279,5.98780675782631,5.9802194967206,2057.40791523398
12601,5,3,72,89.7694253449275,-4.59574059578081,10.6688021692236,-1.26020870570542,5.95810459291028,6.06916595181288,1937.43625646806
12602,3,3,77,88.0810514050611,2.35184912841788,9.61767545021655,3.90268159749158,6.56740722100742,6.10566405578099,2185.383643561
12603,3,3,77,82.7351663816943,3.7075256624558,5.02426411277071,4.08729312494399,6.58570362531832,6.11357567236421,2140.36483537974
12604,4,3,72,87.2551097115989,-7.20079704572901,-2.24729142096217,-2.1476324053207,5.68545439578931,6.52739898705064,1221.06453770916
12605,3,3,77,83.7499507837499,0.388117585369587,5.41957882699068,4.00628055198388,6.47238512912813,6.111934048804,2315.91529888531
12606,6,3,73,91.018312420277,5.06205137245839,7.44815762166473,2.32467303684567,5.80331118275048,6.05291700465987,1978.56691428139
12607,1,3,76,87.0188104898226,-6.17794183899343,5.8824055327776,-2.02490055292311,6.35874726312178,6.05974236666169,2193.35723128027
12608,3,3,77,85.6596122797314,8.60988389394455,6.91349272553133,4.44727565513377,6.4097065872523,6.40238400480731,2131.60029405867
12609,2,3,80,73.2326400442453,6.27693774285636,-7.52330923590126,-2.51185264145112,5.97225806324454,5.88362165548003,2813.83245548257
12610,3,3,77,82.5762178772972,2.01774619208567,5.57114140480443,4.40320847137327,6.34335540434157,6.54913106437463,2343.16796097191
12611,2,3,80,88.3774102564407,-5.18449807608861,7.68739903639112,-2.69312133589261,5.37249087252245,6.18438277062897,2203.87526311036
12612,2,3,80,86.7061062039796,-2.56834484442876,8.02688859995843,-2.42480273949552,5.79334532070573,6.38347548927621,2247.41028942368
12613,2,3,80,87.8249288534492,-1.85775797183972,7.49968280065105,-2.64901133668653,5.82305654125729,6.0792695313905,2240.49086971896
12614,5,3,72,84.9480088305663,-0.530703366151752,5.19547000172163,-0.73963126770261,6.07965006966642,6.12765105295619,1252.16910705823
12615,3,3,77,80.3800858289066,3.3365251671347,4.88142824796657,4.01734130810196,6.48243307504952,6.11210426294862,1888.44093332552
12616,1,3,76,87.9146368111854,-9.56923250179372,1.62207856110045,-2.15804034519398,5.86988153560482,6.41870484920236,2200.40792592113
12617,1,3,76,85.9371842400456,-6.06827457715221,4.6914691063593,-1.7686724806436,6.73014069440668,6.16901737380772,2263.89078208554
12618,3,3,77,83.9226951268503,2.58776281471321,4.09364765444691,3.79903656410858,6.66756229686141,6.17158685104994,2222.17112246342
12619,4,3,72,91.6001532243133,-7.10022871666896,7.39496572609455,-2.14979230890054,5.61365669597677,6.08434337616863,2282.12285228147
12620,2,3,80,76.7280881616167,5.04876778564488,-5.91808682663571,-1.47454871364887,6.19124421725077,6.36321146124928,2769.03819184396
12621,6,3,73,90.2261879975812,7.82551254515215,6.3232757205625,2.0940983712313,5.91934913052085,5.92074184945853,1926.03971255403
12622,4,3,72,92.6718469138658,-7.40981971237553,12.2974456033787,-2.05463614051576,5.95264538423605,6.34588691754345,2487.12684800864
12623,4,3,72,92.2391405738059,-3.57564626784521,7.60652974737869,-1.91830260665375,6.06928689003312,6.0539502635807,2382.50738289624
12624,3,3,77,84.0862341346306,5.00586567611553,8.71365231010933,4.01444922754783,6.56002736077697,6.49683660317595,1903.93409224707
12625,6,3,73,92.4852779039816,4.24128893147307,10.8844929387173,2.07225551567095,5.9789962950574,5.99419974751108,2054.44289222492
12626,2,3,80,87.207258010771,-2.30950844041972,10.0545992846032,-2.62578386551219,5.73272486604313,6.11133660410779,2200.34710198333
12627,4,3,72,84.9358667379121,-9.33880470013526,0.833926205688059,-1.91782124694371,5.83706229338515,5.76023365797607,1263.51224354632
12628,1,3,76,79.8163658481119,-8.23814631751336,2.38922748177812,-1.34152688973764,6.46097253788038,6.3634101125681,1285.08132286072
12629,1,3,76,74.8612122955291,0.577048403247483,-4.831245424983,-2.01841642432827,6.33790845394869,6.17952117742415,2745.52773877166
12630,1,3,76,75.8024913985734,7.20820669506543,-4.76907076814407,-1.906499827936,6.41650707420982,6.71759205038778,3034.78007921368
12631,1,3,76,80.2398078947846,0.644446068429652,-2.12882424078672,-1.80700255448911,6.30305773672121,6.24995179516532,2418.46164043744
12632,1,3,76,87.1319408482346,-6.56279892942223,3.55133005325605,-2.23702898912906,6.32253646199514,5.87076138598445,2214.60199385322
12633,5,3,72,91.7313375902641,-1.2419209570485,9.50853070289782,-0.855045912918543,6.01579077415266,6.56136995710333,1911.43659497203
12634,2,3,80,69.9298534081556,7.93876124731706,-7.85424711411447,-1.76145399027272,5.86096756861692,6.17777407232716,2517.25865601343
12635,1,3,76,79.098772445479,-5.19843572375912,-0.859393409072339,-2.18056477432694,6.13603418164682,6.15803045199383,1048.24543266577
12636,6,3,73,91.1661030420305,5.22432300284716,9.91853226023526,2.21138276733436,5.99587901421534,5.82727726296461,2029.27435352522
12637,1,3,76,87.8036600692848,-6.49113111196186,6.30538998975821,-1.8266718185783,6.34764542380957,6.31390985686078,2164.30009870349
12638,2,3,80,89.9856526716703,-6.93469002637835,7.62585312905995,-1.77625316929178,5.86883959843701,6.19968861923997,2273.61523260464
12639,4,3,72,88.6586908133714,2.76531129661743,2.57154325461166,-1.77605053390461,5.63591967033375,6.50912675260608,2448.62184077424
12640,3,3,77,86.2086581950416,8.4586881442179,7.04825271813254,4.47969941082005,6.34376540077544,6.20407686691547,2100.43320956859
12641,1,3,76,86.0038269187795,-7.11229862438564,3.50980340247014,-1.99880482619345,6.58780587781829,6.48500295863002,2118.45223050576
12642,2,3,80,87.3272245613218,-0.177331883676545,8.12311065230749,-2.42107304058132,5.79237537058436,5.95544819750035,2102.94687016822
12643,4,3,72,93.4128314330277,-5.04981984711391,8.99544307649652,-2.18916001136866,5.77628121571634,6.31356519863075,2338.57084648308
12644,4,3,72,85.9775893932598,-5.35308935526798,0.165810233893654,-2.05312686974966,5.53873020084764,5.96308571153824,1405.86261872492
12645,1,3,76,88.2510872825106,-7.84371815595141,4.45130614772025,-1.6925911706091,6.38622334731531,6.4052685478175,2201.69395427483
12646,4,3,72,93.1842264585484,-7.11226042937535,8.83184602292622,-1.99017510723202,6.02767926465495,6.2562021100559,2287.84701146391
12647,1,3,76,83.2810055647446,0.227145594697971,-0.00430565373500935,-2.47897734261178,5.90322867396781,6.39188144585161,2336.89636531847
12648,6,3,73,90.4099182983058,6.93822754379488,6.33018961290873,1.85089177963492,6.07980713136601,6.11033650765028,2020.23641669236
12649,5,3,72,89.2770589750428,-2.81647646701377,10.9547845847695,-0.839452860982699,6.0618110109612,5.94111591805895,1868.40885566858
12650,2,3,80,88.1683911304215,-3.82894148608292,8.07333431146238,-2.31803311147194,5.80711715496233,6.06157012198234,2273.87313579598
12651,2,3,80,74.4673107003201,6.7341996344024,-8.60542281395484,-1.89108314013289,5.84470449996283,6.22804189436459,2631.47248736795
12652,3,3,77,85.867986068869,10.1994976780164,4.88844185622602,4.00452255201616,6.53159722571049,6.31263120356122,1785.40736415343
12653,4,3,72,91.9909923105307,-7.04847920892019,10.3585830772202,-2.21103908053405,5.66563946784709,6.1651303736292,2335.72807390449
12654,4,3,72,91.7475747264471,-4.5232254542458,8.3884467187251,-1.99760390468432,5.89661941251176,6.07038424418312,2255.60899681399
12655,2,3,80,86.3605537846892,-8.07655583726371,3.82491185060714,-2.43988371667949,5.59262167057815,5.89812488626569,1668.72754780417
12656,5,3,72,89.6783865418788,-2.50905584851879,10.5406571967771,-0.754281154093827,6.0084309473606,6.27050089549459,1953.33037510473
12657,5,3,72,83.2894653391252,-1.7587438041418,5.16863838997416,-0.975006605053594,6.16448529096957,6.05122694714681,900.134124641602
12658,4,3,72,84.9217652656097,-7.90463312805105,2.02020080266439,-2.1170407475633,5.67124173653129,6.12560119801326,1441.0146765445
12659,1,3,76,89.3547168276586,-6.11481593411631,2.89802984455661,-1.77241378263532,6.09718036656153,6.33623004163219,2308.68044138602
12660,1,3,76,85.8858367697885,-9.02853430105823,1.11886807050488,-2.0735404782857,6.06612926666411,6.25954148257049,2218.71494399598
12661,4,3,72,91.6153012950955,-6.69235433373669,9.76779105773127,-2.08506789033155,5.86810847146462,6.27355162245114,2338.43603443977
12662,1,3,76,86.9150613715711,-8.39905907432733,2.62190604640895,-2.33954634030327,5.97979359473973,6.36952786097593,2169.96411240791
12663,3,3,77,82.9495203457736,-0.992233935830262,4.06985772049269,3.98903517676686,6.51930920099587,6.16841478919549,2105.8596076357
12664,3,3,77,87.0698663332157,4.66416361728228,10.2892215766399,4.27001540997851,6.43003026717677,6.01609422771363,2239.39032341025
12665,5,3,72,90.0447559960074,-6.64233091475503,9.6472978327076,-1.56648726152301,5.82701613018445,6.55468576006774,1946.06861944995
12666,1,3,76,88.7217838832866,-10.3181523337742,3.18272397148358,-1.96571911827812,6.34281014627878,6.41221383124693,2217.92219411615
12667,1,3,76,79.4043832009574,-1.45323828074704,-3.44104270160686,-2.14673106495717,6.26493825137454,6.33465812745892,2071.71441994187
12668,5,3,72,80.704582776332,-1.47665908121546,4.12304560271011,-0.944073041537021,5.95045541187885,6.36764246476757,1201.37097618766
12669,1,3,76,75.2641385895397,8.07940769460235,-9.73936748197323,-2.19231819384339,6.11948337222665,6.44576799361062,2990.54884135191
12670,4,3,72,79.2942381027478,3.44396975193983,-3.34564566517592,-2.05185917192331,5.8758404854359,5.95493942615763,2478.77161159832
12671,4,3,72,89.0396816479778,1.86298209835475,4.87079325659362,-1.77444217302363,5.81487940756641,6.2935784761512,2534.27598497844
12672,6,3,73,92.3028422188217,9.57263316935791,8.10379394948396,2.01822241485321,6.00729476047023,6.30909484360322,1998.51144680848
12673,1,3,76,89.3285469706103,-8.7093893988095,5.03112337626329,-1.7765350750147,6.48030806593363,6.09080220102026,2305.54262902585
12674,4,3,72,88.3074032681076,1.78094865550982,4.13562424610953,-2.11665483884672,5.90829748734757,6.21143490464309,2442.82355998334
12675,2,3,80,89.1046432955878,-4.2524073378564,9.41622571264548,-1.58910027131072,5.81551197298851,6.2123431783368,2393.62516308775
12676,4,3,72,93.0402794386768,-4.51624599960364,11.261006801835,-1.90665960357532,6.07999362671933,6.47557393767607,2395.04934855799
12677,3,3,77,84.2023846191964,8.7761597185792,8.90398345372803,4.08209507502547,6.47488228411231,6.41594868142922,1861.96407320664
12678,1,3,76,84.755144530951,-6.59747802614758,3.97633697312824,-1.8925385212533,6.44082689377786,6.39979254901779,2099.39484988079
12679,4,3,72,88.4817446216283,3.3469714116448,4.12044318823263,-2.00222506447981,5.96628313601838,6.26170717355558,2585.26315716227
12680,1,3,76,77.4264165414734,4.83561554746284,-7.22003518262823,-2.0433820564502,6.35777177651302,6.28188685279426,3084.02042962147
12681,5,3,72,84.2920918455707,-4.3251303886033,0.922745499902716,-1.39363613147616,5.75823063829832,6.45830238240202,1127.19373044024
12682,1,3,76,73.8486802378875,8.28714898309168,-2.42163775739941,-1.95091934870843,6.35236380777333,5.98009130481314,2819.60297026502
12683,4,3,72,91.6894749413665,-0.829354877909897,6.15724866716048,-1.90117428015568,5.90269515940583,6.232387339687,2243.61274081549
12684,3,3,77,85.3547836226891,10.0100956614922,5.85889994721729,3.79374048017309,6.60076807688723,6.31918720310871,1588.04877182974
12685,4,3,72,88.0391575600699,-7.78500315877717,7.04056246667255,-2.22964563357138,5.63844218091053,6.09000804415348,1658.72452910438
12686,1,3,76,89.1140943718542,-8.35092158702563,3.34360904024515,-2.36768940286705,5.98146066361004,6.31585008860145,2290.8035922939
12687,4,3,72,89.2488272766819,2.86338753654494,4.38899944069283,-2.24251333481738,5.85292186688707,6.23330553235378,2552.49326923434
12688,1,3,76,88.5210316418948,-6.11515129283565,4.54910288900113,-2.1310469433681,6.10757915923154,6.1046817273598,2263.72438271073
12689,1,3,76,80.2673336341278,-6.18681622577553,1.63377768850797,-1.83035811596844,6.70029749896162,5.84530305617335,1453.68051721821
12690,1,3,76,89.0430452528265,-7.62724311002295,8.30951355549628,-1.97547525997508,6.43549788704971,6.54690366804661,2225.68953961475
12691,2,3,80,86.5785520728831,-4.36941582992295,10.4414759989118,-2.40067295084222,5.75300948531748,6.25806990426733,2335.88279250505
12692,4,3,72,87.7950548429578,-0.608119857074619,5.46052296231536,-2.3559437871228,5.89683002954177,6.04853264928056,2530.44202411453
12693,3,3,77,85.6795356198465,7.74473126426485,8.21701216077501,4.07903345511427,6.43039949360548,6.22798272625708,2085.63730762435
12694,4,3,72,92.7329093084842,-5.19403472342,6.95397848223311,-2.06807727810577,5.79847639885271,6.2190369848869,2259.01755785283
12695,2,3,80,88.6885983589044,0.201351162517,11.0851916091059,-2.39205979162702,5.85910492219279,6.19368890647609,2023.69244111459
12696,6,3,73,91.2689179841251,2.9197309912287,11.9854556033651,1.99567937040935,6.08218138494829,5.8852396500689,2089.76321652057
12697,1,3,76,83.2145136171247,-0.24364491544832,5.94283966756545,-2.62693306454154,6.19378134156113,6.31069774033413,2382.10227469014
12698,2,3,80,75.3596493727381,2.40182438628564,-7.13287200465473,-2.03335638845814,6.20869577382831,6.33123113395941,2508.58847864648
12699,2,3,80,87.5438350313115,-2.85104492922552,9.96029213935876,-2.49698228203916,6.0221306833742,6.06076101963426,2427.72611061814
12700,2,3,80,87.3751758451321,-3.59332899573096,8.34563974678056,-2.19462488058056,5.80872151530865,6.18920976870838,2091.97976805284
12701,4,3,72,92.4700920120243,-4.8327221122541,11.2517171047549,-1.85117571731726,6.11326002156811,6.07302817053221,2273.26033876637
12702,1,3,76,90.0791046580132,-4.80525526574025,5.73526732993149,-1.99905036072142,6.26242117289215,6.18738119923936,2214.46701053975
12703,1,3,76,75.2380105645183,7.04014158692799,-6.39403996449254,-1.82972433266043,6.29810677309239,6.69160420152336,3051.57922827692
12704,3,3,77,87.205246354162,9.03696500548235,6.81516938938275,4.20387337331089,6.37980833473304,6.08254847657843,2087.34050636705
12705,6,3,73,93.2200966179672,7.05915001230092,6.57198606073207,2.09293821737876,5.93855585887883,6.26751703666953,1992.3607060987
12706,4,3,72,92.2445274614543,-7.25276495627681,7.51990096281109,-1.98977023196914,5.8479764276179,6.07709032710039,2197.34082341232
12707,1,3,76,82.9846190305562,-7.8791575587409,0.621010968275296,-1.83841744761737,6.51490966982209,6.06236882099085,1225.45994113423
12708,3,3,77,82.9476594323096,-0.220573967504276,4.18863488368062,3.959837878841,6.50090935468901,6.27278974172079,2213.23131788702
12709,4,3,72,92.4269983024579,-3.81414603908869,7.84912999098395,-2.03147379273572,5.79990290803214,6.25742025056554,2317.32235876673
12710,2,3,80,86.9723871890041,-5.03830321959031,8.78866464369884,-2.42908568583165,5.68573345982608,6.27032440720275,2462.61460754906
12711,5,3,72,83.9759538741413,1.42793061170718,0.779649450738316,-1.00660277798583,6.10239024366471,6.04878339987334,693.885000753544
12712,3,3,77,86.2218269446975,10.550922986565,1.70295209311733,4.43162461819784,6.25116962358759,6.04526557639532,2128.03174810196
12713,1,3,76,81.3568535575433,-5.87257707505507,3.10398239812278,-1.90959740805611,6.42795877582302,6.64821985091591,1515.0931203464
12714,2,3,80,87.5548347713283,-4.48683151713139,6.72027222604946,-2.52043812718535,5.6551033306003,6.26844132649037,2110.35827851333
12715,4,3,72,90.5346141835871,-3.53144621951981,9.98093971128154,-2.46823837551071,5.48284674856198,6.2955303558998,2177.34233702183
12716,6,3,73,92.4561468075199,3.94151815312371,9.67251703422573,2.01144935404728,5.94082711429049,6.40312107982891,2009.51951673472
12717,3,3,77,86.1961061413672,3.94042391705069,10.9449467510944,3.89778482848337,6.5728622255406,6.32776099946306,2171.49954335215
12718,2,3,80,89.2117991680843,-1.66055844832893,9.64119788840294,-2.32646437486792,5.8399995567756,6.46686627764987,2360.99819547669
12719,3,3,77,86.360767937398,6.9410301070383,8.58793103563564,4.06024529829066,6.48981628995805,6.21215942957053,2261.38534644958
12720,6,3,73,91.9898808242677,4.14449472418218,8.95303647874784,1.78795146995707,5.9131188481023,6.47411819121029,2023.20600131294
12721,5,3,72,86.8105602481182,2.17792960752679,4.7215326371474,-1.27592904945012,5.64608607401681,6.16990642322415,2062.39987819088
12722,2,3,80,84.2338927432316,-3.09738658699658,9.93805506900455,-2.38712034233562,5.31406904424905,6.444318065737,2389.19260599588
12723,1,3,76,85.0248077393261,-7.21252511258699,2.60415331516457,-2.07013246832835,6.44612372311567,6.07896464876166,2151.65186765775
12724,4,3,72,88.7245037191147,1.40383596664336,5.2264164150533,-2.11475421596459,5.91742855022305,6.05533818485384,2267.67475657308
12725,3,3,77,87.6958135498699,9.64372877123655,7.62615588290024,3.97409085643227,6.52709643451773,5.90238644921154,2205.46915423086
12726,4,3,72,93.9611802813948,-4.61948738614133,13.0179848133876,-2.04488152807735,5.92556746288171,6.07500073462975,2408.68860900465
12727,4,3,72,93.9918288261858,-4.02537408006481,8.3795323514711,-2.11172065762724,5.86779404359067,6.30775100652048,2393.42043410589
12728,3,3,77,84.3202221558911,11.4552034856488,6.29474462236914,4.23450790357065,6.53722404923132,6.26072596606089,1858.9852355651
12729,2,3,80,88.9291420789765,-5.97818863694011,7.97720212937107,-1.60072599302746,5.91017118405218,6.22277910364165,2104.5810353185
12730,6,3,73,92.5208211238062,1.78486267189824,9.47277011661043,2.17532963001981,5.94125625912643,6.26560554060959,2053.28869712657
12731,4,3,72,80.5028389610682,4.55514977294976,0.137668494168365,-2.20130953414295,5.66635775489545,6.26842862983379,2615.53008067332
12732,4,3,72,92.8374553454087,-1.9159611875322,9.11403419870251,-2.15290467940356,5.87793540924408,6.12060713594214,2298.07390924811
12733,2,3,80,89.3038577009948,-5.5203716135113,5.07899433108341,-2.39361737108475,5.69512288311435,5.91002161127001,2238.36917423948
12734,1,3,76,88.1709751245309,-6.53371106879298,2.45480663373002,-1.6704138544628,6.57878688510675,6.08481992321954,2245.91379600707
12735,2,3,80,85.0247911202663,-4.25654864725967,9.18400506022672,-2.37341935662818,5.27200493943744,6.02872043433516,2130.57650793799
12736,4,3,72,91.840229469819,-3.28445844986679,8.35182339284699,-1.96673361772957,5.8175726043397,6.12050858711434,2256.30871211499
12737,4,3,72,87.4722104568251,-9.19764493562093,9.2330275235877,-2.00791091710513,5.68997406477323,6.10549390596358,1828.58162652694
12738,2,3,80,88.4860268958954,2.1951926323543,11.7072719351547,-2.24568066270879,6.3279769534365,6.0814339549326,2129.72241277888
12739,1,3,76,77.0979863069724,-6.49712414284268,-0.526952037991863,-2.46079163801758,5.90322999656235,5.88249184116541,1392.5284839713
12740,6,3,73,76.2196480756122,-3.2357984429876,-3.45474327243407,2.1251828227482,6.00718650918081,6.00857220710138,2163.70314585903
12741,1,3,76,76.0913117889552,5.07230302298148,-5.82564018552619,-1.67188483967072,6.47324730850814,6.26818878414551,3044.57043645005
12742,3,3,77,85.8765021054186,8.01932088385776,6.81724622818436,4.15945241598728,6.49485694464807,6.21855578667299,2039.70127482434
12743,3,3,77,87.6363280557775,3.57085541444156,9.80470519635912,3.93778579094606,6.48711317917417,5.97530595002868,2166.39345607632
12744,1,3,76,75.4741560627445,8.38562090813877,-8.28429288732166,-1.95756291930265,6.44104072942936,6.22073213952109,3038.87356072151
12745,5,3,72,80.5288581116322,-5.89879086161479,4.77316309282946,-1.31756903188596,5.55726805518334,6.42889152225734,1244.38612635001
12746,5,3,72,92.4227688909093,-1.2220468385554,10.9154890618265,-1.04215221510308,6.09166051213223,6.13039779823623,2104.0451905316
12747,4,3,72,91.6570334762694,-3.60260418913505,9.21324909408366,-1.8285923223226,6.01261069123815,6.27435481865518,2335.07677080275
12748,3,3,77,86.7031703103663,10.0095268299485,5.38923674250425,4.09056834894186,6.56578843573022,6.52053691484566,1940.47073462287
12749,2,3,80,83.7740816921979,-6.94024934001514,8.15073159223399,-2.50200264457755,5.69403330298194,6.28356747879891,1547.62363217889
12750,1,3,76,89.4446035608581,-5.48075877163753,4.80783475423254,-2.17815617097741,6.1118058173748,6.03304795427148,2175.20501493832
12751,2,3,80,86.7704986743272,-2.40109728948435,8.8088152214591,-1.90189653083592,6.061203174241,5.85089897074201,2108.74905374681
12752,1,3,76,77.3767263551076,2.58410144481751,-7.46217074169729,-1.65817068715425,6.47343304911113,6.05760880430966,2892.69299704334
12753,6,3,73,91.5837434133063,5.68874964351575,9.04286245263774,2.35195680261298,6.1409691190274,6.19448683237593,2010.8745844529
12754,2,3,80,80.4609317774298,-4.03512394389624,2.68774277697137,-2.31652658696013,5.79877842066371,6.20107518783317,1392.99482970369
